-41158681.00,-71416249.00,7,138,301022.00,19382100.00
-41158689.00,-71416233.00,7,138,301022.00,19382300.00
-41158687.00,-71416225.00,7,138,301022.00,19382400.00
-41158684.00,-71416220.00,7,138,301022.00,19382500.00
-41158687.00,-71416206.00,7,138,301022.00,19382600.00
-41158694.00,-71416186.00,7,138,301022.00,19382700.00
-41158698.00,-71416171.00,7,138,301022.00,19382800.00
-41158702.00,-71416157.00,7,138,301022.00,19382900.00
-41158703.00,-71416148.00,7,138,301022.00,19383000.00
-41158704.00,-71416145.00,7,138,301022.00,19383200.00
-41158702.00,-71416133.00,7,138,301022.00,19383300.00
-41158695.00,-71416126.00,7,138,301022.00,19383400.00
-41158685.00,-71416119.00,7,138,301022.00,19383500.00
-41158673.00,-71416113.00,7,138,301022.00,19383600.00
-41158661.00,-71416115.00,7,138,301022.00,19383700.00
-41158651.00,-71416112.00,7,138,301022.00,19383800.00
-41158640.00,-71416110.00,7,138,301022.00,19383900.00
-41158619.00,-71416116.00,7,138,301022.00,19384100.00
-41158607.00,-71416117.00,7,138,301022.00,19384200.00
-41158596.00,-71416123.00,7,138,301022.00,19384300.00
-41158587.00,-71416127.00,7,138,301022.00,19384400.00
-41158580.00,-71416132.00,7,138,301022.00,19384500.00
-41158575.00,-71416139.00,7,138,301022.00,19384600.00
-41158566.00,-71416145.00,7,138,301022.00,19384700.00
-41158546.00,-71416155.00,7,138,301022.00,19384900.00
-41158538.00,-71416159.00,7,138,301022.00,19385000.00
-41158531.00,-71416161.00,7,138,301022.00,19385100.00
-41158521.00,-71416166.00,7,138,301022.00,19385200.00
-41158510.00,-71416173.00,7,138,301022.00,19385300.00
-41158499.00,-71416178.00,7,138,301022.00,19385400.00
-41158489.00,-71416182.00,7,138,301022.00,19385500.00
-41158465.00,-71416191.00,7,138,301022.00,19385700.00
-41158457.00,-71416196.00,7,138,301022.00,19385800.00
-41158446.00,-71416201.00,7,138,301022.00,19385900.00
-41158437.00,-71416204.00,7,138,301022.00,19390000.00
-41158428.00,-71416211.00,7,138,301022.00,19390100.00
-41158417.00,-71416217.00,7,138,301022.00,19390200.00
-41158404.00,-71416220.00,7,138,301022.00,19390300.00
-41158392.00,-71416224.00,7,138,301022.00,19390400.00
-41158369.00,-71416234.00,7,138,301022.00,19390600.00
-41158358.00,-71416241.00,7,138,301022.00,19390700.00
-41158348.00,-71416249.00,7,138,301022.00,19390800.00
-41158337.00,-71416256.00,7,138,301022.00,19390900.00
-41158326.00,-71416261.00,7,138,301022.00,19391000.00
-41158311.00,-71416265.00,7,138,301022.00,19391100.00
-41158300.00,-71416269.00,6,160,301022.00,19391200.00
-41158278.00,-71416283.00,6,160,301022.00,19391400.00
-41158267.00,-71416290.00,7,138,301022.00,19391500.00
